model,dataset,trial,inference_time,domain,num_variates,prediction_length,frequency
timesfm2,bizitobs_l2c/H/long,4,3.8418796062469482,Web/CloudOps,7,720,H
timesfm2,bizitobs_l2c/H/long,5,3.9229393005371094,Web/CloudOps,7,720,H
timesfm2,bizitobs_l2c/H/long,6,3.811086416244507,Web/CloudOps,7,720,H
timesfm2,bizitobs_l2c/H/long,7,3.7992734909057617,Web/CloudOps,7,720,H
timesfm2,bizitobs_l2c/H/long,8,3.8082356452941895,Web/CloudOps,7,720,H
timesfm2,bizitobs_l2c/H/long,9,4.017822980880737,Web/CloudOps,7,720,H
timesfm2,solar/10T/short,0,56.98271346092224,Energy,1,48,10T
timesfm2,solar/10T/short,1,55.41156315803528,Energy,1,48,10T
timesfm2,solar/10T/short,2,55.32410264015198,Energy,1,48,10T
timesfm2,solar/10T/short,3,55.694228649139404,Energy,1,48,10T
timesfm2,solar/10T/short,4,55.2794828414917,Energy,1,48,10T
timesfm2,solar/10T/short,5,55.73370385169983,Energy,1,48,10T
timesfm2,solar/10T/short,6,55.77740168571472,Energy,1,48,10T
timesfm2,solar/10T/short,7,55.49862575531006,Energy,1,48,10T
timesfm2,solar/10T/short,8,55.398208141326904,Energy,1,48,10T
timesfm2,solar/10T/short,9,55.277018785476685,Energy,1,48,10T
timesfm2,solar/10T/medium,0,121.26117086410522,Energy,1,480,10T
timesfm2,solar/10T/medium,1,121.2689266204834,Energy,1,480,10T
timesfm2,solar/10T/medium,2,121.4149580001831,Energy,1,480,10T
timesfm2,solar/10T/medium,3,121.28966999053955,Energy,1,480,10T
timesfm2,solar/10T/medium,4,121.37614941596985,Energy,1,480,10T
timesfm2,solar/10T/medium,5,121.64463639259338,Energy,1,480,10T
timesfm2,solar/10T/medium,6,119.04716396331787,Energy,1,480,10T
timesfm2,solar/10T/medium,7,121.36451196670532,Energy,1,480,10T
timesfm2,solar/10T/medium,8,121.06239795684814,Energy,1,480,10T
timesfm2,solar/10T/medium,9,120.97970676422119,Energy,1,480,10T
timesfm2,solar/10T/long,0,132.08717703819275,Energy,1,720,10T
timesfm2,solar/10T/long,1,132.21077060699463,Energy,1,720,10T
timesfm2,solar/10T/long,2,132.01373672485352,Energy,1,720,10T
timesfm2,solar/10T/long,3,132.05123782157898,Energy,1,720,10T
timesfm2,solar/10T/long,4,131.9807848930359,Energy,1,720,10T
timesfm2,solar/10T/long,5,132.0084776878357,Energy,1,720,10T
timesfm2,solar/10T/long,6,132.0543074607849,Energy,1,720,10T
timesfm2,solar/10T/long,7,132.28660416603088,Energy,1,720,10T
timesfm2,solar/10T/long,8,132.08705472946167,Energy,1,720,10T
timesfm2,solar/10T/long,9,131.93341088294983,Energy,1,720,10T
timesfm2,jena_weather/10T/short,0,9.003297090530396,Nature,21,48,10T
timesfm2,jena_weather/10T/short,1,9.303176164627075,Nature,21,48,10T
timesfm2,jena_weather/10T/short,2,9.599669456481934,Nature,21,48,10T
timesfm2,jena_weather/10T/short,3,9.32643175125122,Nature,21,48,10T
timesfm2,jena_weather/10T/short,4,9.195271968841553,Nature,21,48,10T
timesfm2,jena_weather/10T/short,5,9.087198257446289,Nature,21,48,10T
timesfm2,jena_weather/10T/short,6,9.2712562084198,Nature,21,48,10T
timesfm2,jena_weather/10T/short,7,9.314591884613037,Nature,21,48,10T
timesfm2,jena_weather/10T/short,8,9.305546522140503,Nature,21,48,10T
timesfm2,jena_weather/10T/short,9,9.302600383758545,Nature,21,48,10T
timesfm2,jena_weather/10T/medium,0,20.626850128173828,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,1,20.31707000732422,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,2,20.30084538459778,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,3,20.515814304351807,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,4,20.352877140045166,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,5,20.167192697525024,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,6,20.363476514816284,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,7,20.48558259010315,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,8,20.318965435028076,Nature,21,480,10T
timesfm2,jena_weather/10T/medium,9,20.335399389266968,Nature,21,480,10T
timesfm2,jena_weather/10T/long,0,23.31767749786377,Nature,21,720,10T
timesfm2,jena_weather/10T/long,1,22.703548192977905,Nature,21,720,10T
timesfm2,jena_weather/10T/long,2,22.770241022109985,Nature,21,720,10T
timesfm2,jena_weather/10T/long,3,22.908873319625854,Nature,21,720,10T
timesfm2,jena_weather/10T/long,4,22.77950096130371,Nature,21,720,10T
timesfm2,jena_weather/10T/long,5,22.923797130584717,Nature,21,720,10T
timesfm2,jena_weather/10T/long,6,22.82829260826111,Nature,21,720,10T
timesfm2,jena_weather/10T/long,7,22.76791477203369,Nature,21,720,10T
timesfm2,jena_weather/10T/long,8,22.85994815826416,Nature,21,720,10T
timesfm2,jena_weather/10T/long,9,22.850802183151245,Nature,21,720,10T
