model,dataset,trial,inference_time,domain,num_variates,prediction_length,frequency
timesfm1,bitbrains_rnd/5T/short,2,41.71710777282715,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/short,3,42.13299250602722,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/short,4,41.82655739784241,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/short,5,41.164090156555176,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/short,6,41.187504053115845,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/short,7,41.25444221496582,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/short,8,42.402584075927734,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/short,9,41.42106604576111,Web/CloudOps,2,48,5T
timesfm1,bitbrains_rnd/5T/medium,0,17.23780846595764,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,1,17.59791660308838,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,2,17.369434118270874,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,3,17.193551540374756,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,4,17.190205097198486,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,5,17.16736602783203,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,6,17.264284133911133,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,7,17.26534605026245,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,8,17.231521368026733,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/medium,9,17.32102060317993,Web/CloudOps,2,480,5T
timesfm1,bitbrains_rnd/5T/long,0,25.41230797767639,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,1,25.199482202529907,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,2,25.54561161994934,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,3,25.169030904769897,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,4,25.16392207145691,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,5,25.5672824382782,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,6,25.183528184890747,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,7,25.29705238342285,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,8,25.109041929244995,Web/CloudOps,2,720,5T
timesfm1,bitbrains_rnd/5T/long,9,25.192689657211304,Web/CloudOps,2,720,5T
timesfm1,solar/10T/short,0,7.0956809520721436,Energy,1,48,10T
timesfm1,solar/10T/short,1,6.817192554473877,Energy,1,48,10T
timesfm1,solar/10T/short,2,6.952805757522583,Energy,1,48,10T
timesfm1,solar/10T/short,3,6.951284646987915,Energy,1,48,10T
timesfm1,solar/10T/short,4,7.083418130874634,Energy,1,48,10T
timesfm1,solar/10T/short,5,6.91035008430481,Energy,1,48,10T
timesfm1,solar/10T/short,6,6.988126039505005,Energy,1,48,10T
timesfm1,solar/10T/short,7,7.098198413848877,Energy,1,48,10T
timesfm1,solar/10T/short,8,7.03173828125,Energy,1,48,10T
timesfm1,solar/10T/short,9,7.0930540561676025,Energy,1,48,10T
timesfm1,solar/10T/medium,0,13.277316570281982,Energy,1,480,10T
timesfm1,solar/10T/medium,1,13.228524923324585,Energy,1,480,10T
timesfm1,solar/10T/medium,2,13.209884881973267,Energy,1,480,10T
timesfm1,solar/10T/medium,3,13.025476455688477,Energy,1,480,10T
timesfm1,solar/10T/medium,4,13.07100796699524,Energy,1,480,10T
timesfm1,solar/10T/medium,5,13.176516771316528,Energy,1,480,10T
timesfm1,solar/10T/medium,6,13.353661060333252,Energy,1,480,10T
timesfm1,solar/10T/medium,7,13.199522256851196,Energy,1,480,10T
timesfm1,solar/10T/medium,8,13.130934476852417,Energy,1,480,10T
timesfm1,solar/10T/medium,9,13.185387134552002,Energy,1,480,10T
timesfm1,solar/10T/long,0,14.084697246551514,Energy,1,720,10T
timesfm1,solar/10T/long,1,14.145835399627686,Energy,1,720,10T
timesfm1,solar/10T/long,2,14.251375436782837,Energy,1,720,10T
timesfm1,solar/10T/long,3,14.05456280708313,Energy,1,720,10T
timesfm1,solar/10T/long,4,14.070900201797485,Energy,1,720,10T
timesfm1,solar/10T/long,5,14.194287061691284,Energy,1,720,10T
timesfm1,solar/10T/long,6,14.102077722549438,Energy,1,720,10T
timesfm1,solar/10T/long,7,14.182493686676025,Energy,1,720,10T
timesfm1,solar/10T/long,8,14.090502977371216,Energy,1,720,10T
timesfm1,solar/10T/long,9,14.087352514266968,Energy,1,720,10T
timesfm1,jena_weather/H/short,0,1.079535961151123,Nature,21,48,H
timesfm1,jena_weather/H/short,1,1.0335845947265625,Nature,21,48,H
timesfm1,jena_weather/H/short,2,1.0443730354309082,Nature,21,48,H
timesfm1,jena_weather/H/short,3,1.0895137786865234,Nature,21,48,H
timesfm1,jena_weather/H/short,4,1.0598440170288086,Nature,21,48,H
timesfm1,jena_weather/H/short,5,1.0544395446777344,Nature,21,48,H
timesfm1,jena_weather/H/short,6,1.0877478122711182,Nature,21,48,H
timesfm1,jena_weather/H/short,7,1.0969457626342773,Nature,21,48,H
timesfm1,jena_weather/H/short,8,1.0436649322509766,Nature,21,48,H
timesfm1,jena_weather/H/short,9,1.030836582183838,Nature,21,48,H
timesfm1,jena_weather/H/medium,0,0.5984904766082764,Nature,21,480,H
timesfm1,jena_weather/H/medium,1,0.6049363613128662,Nature,21,480,H
timesfm1,jena_weather/H/medium,2,0.6142752170562744,Nature,21,480,H
timesfm1,jena_weather/H/medium,3,0.6013221740722656,Nature,21,480,H
timesfm1,jena_weather/H/medium,4,0.6009666919708252,Nature,21,480,H
timesfm1,jena_weather/H/medium,5,0.6318590641021729,Nature,21,480,H
timesfm1,jena_weather/H/medium,6,0.5986049175262451,Nature,21,480,H
timesfm1,jena_weather/H/medium,7,0.6094503402709961,Nature,21,480,H
timesfm1,jena_weather/H/medium,8,0.6168849468231201,Nature,21,480,H
timesfm1,jena_weather/H/medium,9,0.6227185726165771,Nature,21,480,H
timesfm1,jena_weather/H/long,0,0.8819389343261719,Nature,21,720,H
timesfm1,jena_weather/H/long,1,0.8565943241119385,Nature,21,720,H
timesfm1,jena_weather/H/long,2,0.9033758640289307,Nature,21,720,H
timesfm1,jena_weather/H/long,3,0.8394825458526611,Nature,21,720,H
timesfm1,jena_weather/H/long,4,0.8438012599945068,Nature,21,720,H
timesfm1,jena_weather/H/long,5,0.8452231884002686,Nature,21,720,H
timesfm1,jena_weather/H/long,6,0.8789582252502441,Nature,21,720,H
timesfm1,jena_weather/H/long,7,0.8505723476409912,Nature,21,720,H
timesfm1,jena_weather/H/long,8,0.8582870960235596,Nature,21,720,H
timesfm1,jena_weather/H/long,9,0.8668489456176758,Nature,21,720,H
