model,dataset,trial,inference_time,domain,num_variates,prediction_length,frequency
chronos_bolt_tiny,dominick/medium,5,22.231415510177612,Sales,1,20,W
chronos_bolt_tiny,dominick/medium,6,22.344639539718628,Sales,1,20,W
chronos_bolt_tiny,dominick/medium,7,22.388927221298218,Sales,1,20,W
chronos_bolt_tiny,dominick/medium,8,22.312894344329834,Sales,1,20,W
chronos_bolt_tiny,dominick/medium,9,22.930456399917603,Sales,1,20,W
chronos_bolt_tiny,dominick/long,0,22.079697132110596,Sales,1,30,W
chronos_bolt_tiny,dominick/long,1,22.414154291152954,Sales,1,30,W
chronos_bolt_tiny,dominick/long,2,22.265527486801147,Sales,1,30,W
chronos_bolt_tiny,dominick/long,3,22.48923349380493,Sales,1,30,W
chronos_bolt_tiny,dominick/long,4,23.06609272956848,Sales,1,30,W
chronos_bolt_tiny,dominick/long,5,21.994884729385376,Sales,1,30,W
chronos_bolt_tiny,dominick/long,6,22.509517908096313,Sales,1,30,W
chronos_bolt_tiny,dominick/long,7,22.980041980743408,Sales,1,30,W
chronos_bolt_tiny,dominick/long,8,22.36289882659912,Sales,1,30,W
chronos_bolt_tiny,dominick/long,9,22.391895532608032,Sales,1,30,W
chronos_bolt_tiny,solar/H/short,0,1.7914609909057617,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,1,1.9785852432250977,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,2,1.763765811920166,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,3,1.957021713256836,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,4,1.8441197872161865,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,5,1.730069637298584,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,6,2.00927734375,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,7,2.0379786491394043,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,8,1.7421085834503174,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/short,9,1.746462106704712,"('Energy',)","(1,)",48,H
chronos_bolt_tiny,solar/H/medium,0,1.1988351345062256,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,1,1.1713852882385254,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,2,1.2459468841552734,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,3,1.1966843605041504,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,4,1.1920621395111084,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,5,1.1965501308441162,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,6,1.161134958267212,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,7,1.161365032196045,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,8,1.1563706398010254,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/medium,9,1.2073867321014404,"('Energy',)","(1,)",480,H
chronos_bolt_tiny,solar/H/long,0,1.655259609222412,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,1,1.6509604454040527,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,2,1.6329283714294434,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,3,1.6326179504394531,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,4,1.6225001811981201,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,5,1.713533639907837,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,6,1.619584560394287,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,7,1.6202147006988525,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,8,1.6283044815063477,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,solar/H/long,9,1.635197639465332,"('Energy',)","(1,)",720,H
chronos_bolt_tiny,jena_weather/H/short,0,0.2815208435058594,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,1,0.26525139808654785,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,2,0.3010578155517578,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,3,0.30246877670288086,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,4,0.31604528427124023,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,5,0.26121044158935547,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,6,0.2668488025665283,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,7,0.2719712257385254,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,8,0.25304722785949707,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/short,9,0.2643430233001709,"('Nature',)","(21,)",48,H
chronos_bolt_tiny,jena_weather/H/medium,0,0.20116877555847168,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,1,0.20200777053833008,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,2,0.19524502754211426,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,3,0.19432997703552246,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,4,0.2007427215576172,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,5,0.1996614933013916,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,6,0.1974031925201416,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,7,0.19999098777770996,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,8,0.20718932151794434,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/medium,9,0.21727299690246582,"('Nature',)","(21,)",480,H
chronos_bolt_tiny,jena_weather/H/long,0,0.3040187358856201,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,1,0.2858579158782959,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,2,0.27965450286865234,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,3,0.28327369689941406,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,4,0.2829623222351074,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,5,0.2810935974121094,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,6,0.27655720710754395,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,7,0.28623437881469727,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,8,0.28785133361816406,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,jena_weather/H/long,9,0.28784942626953125,"('Nature',)","(21,)",720,H
chronos_bolt_tiny,solar/10T/short,0,2.499234914779663,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,1,2.450183153152466,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,2,2.338975667953491,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,3,2.549475908279419,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,4,2.474076986312866,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,5,2.319798231124878,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,6,2.7135701179504395,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,7,2.550060749053955,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,8,2.2045981884002686,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/short,9,2.254730463027954,"('Energy',)","(1,)",48,10T
chronos_bolt_tiny,solar/10T/medium,0,5.868879556655884,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,1,5.86101508140564,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,2,6.0191614627838135,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,3,5.82907247543335,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,4,6.009249210357666,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,5,6.05794095993042,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,6,6.169677019119263,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,7,6.218786716461182,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,8,6.289151191711426,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/medium,9,6.267980098724365,"('Energy',)","(1,)",480,10T
chronos_bolt_tiny,solar/10T/long,0,6.617338418960571,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,1,6.590891122817993,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,2,6.47401237487793,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,3,6.4030725955963135,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,4,6.3572914600372314,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,5,6.37700891494751,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,6,6.392083644866943,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,7,6.470206022262573,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,8,6.59204888343811,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,solar/10T/long,9,7.13497257232666,"('Energy',)","(1,)",720,10T
chronos_bolt_tiny,bizitobs_l2c/5T/short,0,0.1216280460357666,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,1,0.11820101737976074,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,2,0.14400768280029297,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,3,0.1619577407836914,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,4,0.1572573184967041,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,5,0.1709892749786377,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,6,0.16722989082336426,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,7,0.1623859405517578,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,8,0.14316415786743164,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/short,9,0.13630151748657227,"('Web/CloudOps',)","(7,)",48,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,0,0.250826358795166,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,1,0.22082114219665527,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,2,0.22112512588500977,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,3,0.2246403694152832,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,4,0.22102713584899902,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,5,0.21439170837402344,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,6,0.23073577880859375,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,7,0.21995019912719727,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,8,0.21340441703796387,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/medium,9,0.2205820083618164,"('Web/CloudOps',)","(7,)",480,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,0,0.2471623420715332,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,1,0.24758458137512207,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,2,0.2627382278442383,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,3,0.306351900100708,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,4,0.24277877807617188,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,5,0.2429673671722412,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,6,0.2501108646392822,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,7,0.24418377876281738,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,8,0.2535226345062256,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,bizitobs_l2c/5T/long,9,0.2510106563568115,"('Web/CloudOps',)","(7,)",720,5T
chronos_bolt_tiny,jena_weather/10T/short,0,0.38198256492614746,"('Nature',)","(21,)",48,10T
